dataset,repeat,approach,penalty,alpha,lambda,solver,max_iter,max_iter_single,tol,time_sec,iters_single,iters_double,roc_auc,pr_auc,logloss,C,error
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,9000.0,0.0001,0.5951918209902942,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,0.0,1e-06,0.04906108998693526,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,0.0,1e-06,0.5015041430015117,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,ERROR,l2,0.0,1e-06,lbfgs,10000,,1e-06,,,,,,,,Option 'optim iteration limit': value out-of-bounds
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,200.0,1e-06,0.0487062509637326,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,200.0,1e-06,0.5429166610119864,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,200.0,1e-06,0.6405546800233424,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,400.0,1e-06,0.07404293003492057,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,400.0,1e-06,0.6241986760869622,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,400.0,1e-06,0.6277352229226381,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,500.0,1e-06,0.04896402999293059,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,500.0,1e-06,0.6211550160078332,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,500.0,1e-06,0.7107357679633424,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,800.0,1e-06,0.07612431305460632,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,800.0,1e-06,0.5325943239731714,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,800.0,1e-06,0.611263049999252,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,1000.0,1e-06,0.0639309260295704,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,1000.0,1e-06,0.502814001054503,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,1000.0,1e-06,0.5917279659770429,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,2000.0,1e-06,0.04875000205356628,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,2000.0,1e-06,0.5086525420192629,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,2000.0,1e-06,0.6098469420103356,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,3000.0,1e-06,0.05059613601770252,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,3000.0,1e-06,0.510811619926244,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,3000.0,1e-06,0.5912562400335446,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,4000.0,1e-06,0.0490176499588415,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,4000.0,1e-06,0.48882843798492104,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,4000.0,1e-06,0.5969542170641944,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,5000.0,1e-06,0.05136074998881668,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,5000.0,1e-06,0.5282605940010399,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,5000.0,1e-06,0.6055600550025702,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,6000.0,1e-06,0.0498147209873423,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,6000.0,1e-06,0.5012768879532814,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,6000.0,1e-06,0.5914717459818348,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,7000.0,1e-06,0.04831570794340223,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,7000.0,1e-06,0.4898943939479068,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,7000.0,1e-06,0.7752971110166982,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,8000.0,1e-06,0.08013302797917277,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,8000.0,1e-06,0.5998921809950843,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,8000.0,1e-06,0.6651869509369135,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,9000.0,1e-06,0.07754947000648826,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,9000.0,1e-06,0.5404360849643126,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,9000.0,1e-06,0.5930970089975744,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,0.0,1e-08,0.04836179607082158,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,0.0,1e-08,0.4911314829951152,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,ERROR,l2,0.0,1e-06,lbfgs,10000,,1e-08,,,,,,,,Option 'optim iteration limit': value out-of-bounds
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,200.0,1e-08,0.048299048095941544,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,200.0,1e-08,0.48982377897482365,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,200.0,1e-08,0.587303971988149,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,400.0,1e-08,0.048692769021727145,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,400.0,1e-08,0.48676743207033724,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,400.0,1e-08,0.5840930719859898,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,500.0,1e-08,0.048088751966133714,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,500.0,1e-08,0.4875839629676193,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,500.0,1e-08,0.5931300019146875,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,800.0,1e-08,0.048287921003066,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,800.0,1e-08,0.4881858939770609,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,800.0,1e-08,0.5984324490418658,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,1000.0,1e-08,0.04779900598805398,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,1000.0,1e-08,0.49609710299409926,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,1000.0,1e-08,0.5993429390946403,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,2000.0,1e-08,0.0483759370399639,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,2000.0,1e-08,0.634333222056739,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,2000.0,1e-08,0.7669341689907014,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,3000.0,1e-08,0.07792018295731395,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,3000.0,1e-08,0.5752489070873708,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,3000.0,1e-08,0.6190836530877277,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,4000.0,1e-08,0.05346334306523204,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,4000.0,1e-08,0.506175720016472,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,4000.0,1e-08,0.6237320869695395,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,5000.0,1e-08,0.04963731998577714,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,5000.0,1e-08,0.5343233369057998,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,5000.0,1e-08,0.6446587959071621,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,6000.0,1e-08,0.0770316090201959,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,6000.0,1e-08,0.5582000119611621,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,6000.0,1e-08,0.7200744450092316,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,7000.0,1e-08,0.08190543099772185,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,7000.0,1e-08,0.6512237859424204,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,7000.0,1e-08,0.6650753729045391,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,8000.0,1e-08,0.049730791011825204,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,8000.0,1e-08,0.5617398780304939,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,8000.0,1e-08,0.6131313859950751,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-06,lbfgs,10000,9000.0,1e-08,0.04952830297406763,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-06,lbfgs,10000,9000.0,1e-08,0.5179421639768407,0.0,92.0,0.8555510235885341,0.8622946723706789,0.45817145500437384,,
susy,1,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,9000.0,1e-08,0.6254703269805759,9.0,102.0,0.8555477061010668,0.8623042262454369,0.45815131376410906,,
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,0.0,0.01,0.04874228406697512,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,0.0,0.01,0.558345659985207,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,ERROR,l2,0.0,1e-08,lbfgs,10000,,0.01,,,,,,,,Option 'optim iteration limit': value out-of-bounds
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,200.0,0.01,0.054530167020857334,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,200.0,0.01,0.6505020259646699,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,200.0,0.01,0.7247736710123718,9.0,95.0,0.8555350352314592,0.8622879104519282,0.45815715683036806,,
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,400.0,0.01,0.05142297002021223,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,400.0,0.01,0.5738263599341735,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,400.0,0.01,0.5633162209996954,9.0,95.0,0.8555350352314592,0.8622879104519282,0.45815715683036806,,
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,500.0,0.01,0.05169041594490409,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,500.0,0.01,0.5936475759372115,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,500.0,0.01,0.5686529569793493,9.0,95.0,0.8555350352314592,0.8622879104519282,0.45815715683036806,,
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,800.0,0.01,0.04895281104836613,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,800.0,0.01,0.545839024009183,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,800.0,0.01,0.5806820609141141,9.0,95.0,0.8555350352314592,0.8622879104519282,0.45815715683036806,,
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,1000.0,0.01,0.04899669194128364,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,1000.0,0.01,0.5586587879806757,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,1000.0,0.01,0.5777122429572046,9.0,95.0,0.8555350352314592,0.8622879104519282,0.45815715683036806,,
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,2000.0,0.01,0.04937983397394419,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,2000.0,0.01,0.5603346859570593,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,2000.0,0.01,0.5656374390237033,9.0,95.0,0.8555350352314592,0.8622879104519282,0.45815715683036806,,
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,3000.0,0.01,0.049016998964361846,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,3000.0,0.01,0.550819878000766,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,3000.0,0.01,0.5617650320054963,9.0,95.0,0.8555350352314592,0.8622879104519282,0.45815715683036806,,
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,4000.0,0.01,0.049330355948768556,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,4000.0,0.01,0.5546027079690248,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,4000.0,0.01,0.5675795240094885,9.0,95.0,0.8555350352314592,0.8622879104519282,0.45815715683036806,,
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,5000.0,0.01,0.0489747510291636,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,5000.0,0.01,0.7385761659825221,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,5000.0,0.01,0.7250516939675435,9.0,95.0,0.8555350352314592,0.8622879104519282,0.45815715683036806,,
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,6000.0,0.01,0.05187338404357433,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,6000.0,0.01,0.6356103699654341,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,6000.0,0.01,0.5713715580059215,9.0,95.0,0.8555350352314592,0.8622879104519282,0.45815715683036806,,
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,7000.0,0.01,0.049321880913339555,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,7000.0,0.01,0.5573590799467638,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,7000.0,0.01,0.5596215509576723,9.0,95.0,0.8555350352314592,0.8622879104519282,0.45815715683036806,,
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,8000.0,0.01,0.050574108958244324,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,8000.0,0.01,0.5423424129839987,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,8000.0,0.01,0.5776314339600503,9.0,95.0,0.8555350352314592,0.8622879104519282,0.45815715683036806,,
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,9000.0,0.01,0.049052740912884474,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,9000.0,0.01,0.5631151699926704,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,9000.0,0.01,0.5968033309327438,9.0,95.0,0.8555350352314592,0.8622879104519282,0.45815715683036806,,
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,0.0,0.0001,0.049062830046750605,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,0.0,0.0001,0.5676484960131347,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,ERROR,l2,0.0,1e-08,lbfgs,10000,,0.0001,,,,,,,,Option 'optim iteration limit': value out-of-bounds
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,200.0,0.0001,0.07326570292934775,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,200.0,0.0001,0.6255899559473619,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,200.0,0.0001,0.575733951991424,9.0,95.0,0.8555350352314592,0.8622879104519282,0.45815715683036806,,
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,400.0,0.0001,0.05117178405635059,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,400.0,0.0001,0.5560643069911748,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,400.0,0.0001,0.5604725420707837,9.0,95.0,0.8555350352314592,0.8622879104519282,0.45815715683036806,,
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,500.0,0.0001,0.04922024195548147,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,500.0,0.0001,0.5763366660103202,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,500.0,0.0001,0.5639604079769924,9.0,95.0,0.8555350352314592,0.8622879104519282,0.45815715683036806,,
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,800.0,0.0001,0.09619376307819039,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,800.0,0.0001,0.691975649097003,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,800.0,0.0001,0.6748795120511204,9.0,95.0,0.8555350352314592,0.8622879104519282,0.45815715683036806,,
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,1000.0,0.0001,0.07953160698525608,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,1000.0,0.0001,0.5803694319911301,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,1000.0,0.0001,0.5599054580088705,9.0,95.0,0.8555350352314592,0.8622879104519282,0.45815715683036806,,
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,2000.0,0.0001,0.04854851705022156,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,2000.0,0.0001,0.5519607049645856,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,2000.0,0.0001,0.5746319280005991,9.0,95.0,0.8555350352314592,0.8622879104519282,0.45815715683036806,,
susy,1,single(f32),l2,0.0,1e-08,lbfgs,10000,3000.0,0.0001,0.049265551031567156,9.0,,0.8508293048728726,0.8573713749621503,0.46627448520371667,,
susy,1,double(f64),l2,0.0,1e-08,lbfgs,10000,3000.0,0.0001,0.5930747629608959,0.0,100.0,0.8555442726625814,0.8623011943444152,0.4581613550289927,,
susy,1,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,3000.0,0.0001,0.6109727889997885,9.0,95.0,0.8555350352314592,0.8622879104519282,0.45815715683036806,,
