dataset,repeat,approach,penalty,alpha,lambda,C,solver,max_iter,tol,error,max_iter_single,time_sec,iters_single,iters_double,roc_auc,pr_auc,logloss
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,0.0001,,1000.0,0.15981793403625488,,,1.0,1.0,1.935595738557736e-08
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,0.0001,,1000.0,0.09636327298358083,,,1.0,1.0,1.9390545441578745e-08
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,0.0001,,2000.0,0.10155062796548009,17.0,1.0,1.0,1.0,1.9355958329424657e-08
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,0.0001,,2000.0,0.1222500269068405,,,1.0,1.0,1.935595738557736e-08
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,0.0001,,2000.0,0.0905248859198764,,,1.0,1.0,1.9390545441578745e-08
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,0.0001,,3000.0,0.09164141095243394,17.0,1.0,1.0,1.0,1.9355958329424657e-08
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,0.0001,,3000.0,0.11200361500959843,,,1.0,1.0,1.935595738557736e-08
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,0.0001,,3000.0,0.08552238892298192,,,1.0,1.0,1.9390545441578745e-08
gaussian,2,ERROR,l2,0.0,1e-06,,lbfgs,3000,1e-06,Option 'optim iteration limit': value out-of-bounds,,,,,,,
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,1e-06,,50.0,0.08327196491882205,17.0,7.0,1.0,1.0,1.0907005693817388e-09
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,1e-06,,50.0,0.1156658090185374,,,1.0,1.0,1.0907006931051084e-09
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,1e-06,,50.0,0.12095394905190915,,,1.0,1.0,8.127764182012808e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,1e-06,,100.0,0.08641036506742239,17.0,7.0,1.0,1.0,1.0907005693817388e-09
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,1e-06,,100.0,0.09860900102648884,,,1.0,1.0,1.0907006931051084e-09
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,1e-06,,100.0,0.1248950749868527,,,1.0,1.0,8.127764182012808e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,1e-06,,200.0,0.04563317296560854,17.0,7.0,1.0,1.0,1.0907005693817388e-09
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,1e-06,,200.0,0.08276065799873322,,,1.0,1.0,1.0907006931051084e-09
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,1e-06,,200.0,0.11599886696785688,,,1.0,1.0,8.127764182012808e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,1e-06,,500.0,0.08714018599130213,17.0,7.0,1.0,1.0,1.0907005693817388e-09
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,1e-06,,500.0,0.11473007500171661,,,1.0,1.0,1.0907006931051084e-09
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,1e-06,,500.0,0.08161761204246432,,,1.0,1.0,8.127764182012808e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,1e-06,,800.0,0.06211601197719574,17.0,7.0,1.0,1.0,1.0907005693817388e-09
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,1e-06,,800.0,0.10516887297853827,,,1.0,1.0,1.0907006931051084e-09
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,1e-06,,800.0,0.07295462605543435,,,1.0,1.0,8.127764182012808e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,1e-06,,1000.0,0.09262566396500915,17.0,7.0,1.0,1.0,1.0907005693817388e-09
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,1e-06,,1000.0,0.115258768084459,,,1.0,1.0,1.0907006931051084e-09
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,1e-06,,1000.0,0.15564983896911144,,,1.0,1.0,8.127764182012808e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,1e-06,,2000.0,0.11182554194238037,17.0,7.0,1.0,1.0,1.0907005693817388e-09
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,1e-06,,2000.0,0.14787778700701892,,,1.0,1.0,1.0907006931051084e-09
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,1e-06,,2000.0,0.13607735896948725,,,1.0,1.0,8.127764182012808e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,1e-06,,3000.0,0.09730787598527968,17.0,7.0,1.0,1.0,1.0907005693817388e-09
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,1e-06,,3000.0,0.1627086460357532,,,1.0,1.0,1.0907006931051084e-09
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,1e-06,,3000.0,0.11762347293552011,,,1.0,1.0,8.127764182012808e-10
gaussian,2,ERROR,l2,0.0,1e-06,,lbfgs,3000,1e-08,Option 'optim iteration limit': value out-of-bounds,,,,,,,
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,1e-08,,50.0,0.08578793203923851,17.0,9.0,1.0,1.0,7.319204910021711e-10
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,1e-08,,50.0,0.4840150900417939,,,1.0,1.0,7.668394977861905e-10
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,1e-08,,50.0,0.4454452989157289,,,1.0,1.0,7.944147176228108e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,1e-08,,100.0,0.049857008969411254,17.0,9.0,1.0,1.0,7.319204910021711e-10
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,1e-08,,100.0,0.39999247796367854,,,1.0,1.0,7.668394977861905e-10
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,1e-08,,100.0,0.3542355480603874,,,1.0,1.0,7.944147176228108e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,1e-08,,200.0,0.04817945905961096,17.0,9.0,1.0,1.0,7.319204910021711e-10
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,1e-08,,200.0,0.39808304398320615,,,1.0,1.0,7.668394977861905e-10
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,1e-08,,200.0,0.35415114799980074,,,1.0,1.0,7.944147176228108e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,1e-08,,500.0,0.047910435940138996,17.0,9.0,1.0,1.0,7.319204910021711e-10
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,1e-08,,500.0,0.39997109095565975,,,1.0,1.0,7.668394977861905e-10
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,1e-08,,500.0,0.4175794819602743,,,1.0,1.0,7.944147176228108e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,1e-08,,800.0,0.08352138800546527,17.0,9.0,1.0,1.0,7.319204910021711e-10
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,1e-08,,800.0,0.43327493604738265,,,1.0,1.0,7.668394977861905e-10
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,1e-08,,800.0,0.3606580119812861,,,1.0,1.0,7.944147176228108e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,1e-08,,1000.0,0.04730187891982496,17.0,9.0,1.0,1.0,7.319204910021711e-10
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,1e-08,,1000.0,0.3935678160050884,,,1.0,1.0,7.668394977861905e-10
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,1e-08,,1000.0,0.3510277180466801,,,1.0,1.0,7.944147176228108e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,1e-08,,2000.0,0.12093762203585356,17.0,9.0,1.0,1.0,7.319204910021711e-10
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,1e-08,,2000.0,0.6308800389524549,,,1.0,1.0,7.668394977861905e-10
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,1e-08,,2000.0,0.5187443700851873,,,1.0,1.0,7.944147176228108e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-06,,lbfgs,3000,1e-08,,3000.0,0.08365120401140302,17.0,9.0,1.0,1.0,7.319204910021711e-10
gaussian,2,multistage-IR,l2,0.0,1e-06,,lbfgs,3000,1e-08,,3000.0,0.4348207220900804,,,1.0,1.0,7.668394977861905e-10
gaussian,2,adaptive-precision,l2,0.0,1e-06,,lbfgs,3000,1e-08,,3000.0,0.35660051100421697,,,1.0,1.0,7.944147176228108e-10
gaussian,2,ERROR,l2,0.0,1e-08,,lbfgs,3000,0.01,Option 'optim iteration limit': value out-of-bounds,,,,,,,
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,0.01,,50.0,0.037539653945714235,14.0,0.0,1.0,1.0,1.8116678667408017e-06
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,0.01,,50.0,0.0377641849918291,,,1.0,1.0,1.8116678667408017e-06
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,0.01,,50.0,0.022987478063441813,,,1.0,1.0,1.8116678667408017e-06
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,0.01,,100.0,0.06586089998017997,14.0,0.0,1.0,1.0,1.8116678667408017e-06
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,0.01,,100.0,0.07534383807796985,,,1.0,1.0,1.8116678667408017e-06
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,0.01,,100.0,0.045871654991060495,,,1.0,1.0,1.8116678667408017e-06
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,0.01,,200.0,0.07546661410015076,14.0,0.0,1.0,1.0,1.8116678667408017e-06
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,0.01,,200.0,0.07275956007651985,,,1.0,1.0,1.8116678667408017e-06
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,0.01,,200.0,0.03319554997142404,,,1.0,1.0,1.8116678667408017e-06
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,0.01,,500.0,0.03569021401926875,14.0,0.0,1.0,1.0,1.8116678667408017e-06
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,0.01,,500.0,0.03646628698334098,,,1.0,1.0,1.8116678667408017e-06
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,0.01,,500.0,0.021226002951152623,,,1.0,1.0,1.8116678667408017e-06
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,0.01,,800.0,0.036511980928480625,14.0,0.0,1.0,1.0,1.8116678667408017e-06
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,0.01,,800.0,0.06534855498466641,,,1.0,1.0,1.8116678667408017e-06
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,0.01,,800.0,0.04684200102929026,,,1.0,1.0,1.8116678667408017e-06
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,0.01,,1000.0,0.07629935105796903,14.0,0.0,1.0,1.0,1.8116678667408017e-06
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,0.01,,1000.0,0.07294860400725156,,,1.0,1.0,1.8116678667408017e-06
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,0.01,,1000.0,0.04502408893313259,,,1.0,1.0,1.8116678667408017e-06
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,0.01,,2000.0,0.06706687505356967,14.0,0.0,1.0,1.0,1.8116678667408017e-06
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,0.01,,2000.0,0.09557938203215599,,,1.0,1.0,1.8116678667408017e-06
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,0.01,,2000.0,0.07243630208540708,,,1.0,1.0,1.8116678667408017e-06
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,0.01,,3000.0,0.09773421101272106,14.0,0.0,1.0,1.0,1.8116678667408017e-06
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,0.01,,3000.0,0.09146661299746484,,,1.0,1.0,1.8116678667408017e-06
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,0.01,,3000.0,0.05025445797946304,,,1.0,1.0,1.8116678667408017e-06
gaussian,2,ERROR,l2,0.0,1e-08,,lbfgs,3000,0.0001,Option 'optim iteration limit': value out-of-bounds,,,,,,,
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,0.0001,,50.0,0.08609729399904609,17.0,1.0,1.0,1.0,1.9348906489467518e-08
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,0.0001,,50.0,0.13568375795148313,,,1.0,1.0,1.934890653929476e-08
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,0.0001,,50.0,0.08429437002632767,,,1.0,1.0,1.9382294418434718e-08
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,0.0001,,100.0,0.08790263999253511,17.0,1.0,1.0,1.0,1.9348906489467518e-08
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,0.0001,,100.0,0.09853041300084442,,,1.0,1.0,1.934890653929476e-08
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,0.0001,,100.0,0.07643809693399817,,,1.0,1.0,1.9382294418434718e-08
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,0.0001,,200.0,0.10628114000428468,17.0,1.0,1.0,1.0,1.9348906489467518e-08
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,0.0001,,200.0,0.12360901909414679,,,1.0,1.0,1.934890653929476e-08
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,0.0001,,200.0,0.07841205399017781,,,1.0,1.0,1.9382294418434718e-08
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,0.0001,,500.0,0.0828628420131281,17.0,1.0,1.0,1.0,1.9348906489467518e-08
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,0.0001,,500.0,0.11669568507932127,,,1.0,1.0,1.934890653929476e-08
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,0.0001,,500.0,0.07801978790666908,,,1.0,1.0,1.9382294418434718e-08
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,0.0001,,800.0,0.07960928091779351,17.0,1.0,1.0,1.0,1.9348906489467518e-08
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,0.0001,,800.0,0.06828243704512715,,,1.0,1.0,1.934890653929476e-08
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,0.0001,,800.0,0.03698185901157558,,,1.0,1.0,1.9382294418434718e-08
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,0.0001,,1000.0,0.04418890399392694,17.0,1.0,1.0,1.0,1.9348906489467518e-08
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,0.0001,,1000.0,0.10758392605930567,,,1.0,1.0,1.934890653929476e-08
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,0.0001,,1000.0,0.07688443595543504,,,1.0,1.0,1.9382294418434718e-08
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,0.0001,,2000.0,0.0796551340026781,17.0,1.0,1.0,1.0,1.9348906489467518e-08
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,0.0001,,2000.0,0.10772777907550335,,,1.0,1.0,1.934890653929476e-08
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,0.0001,,2000.0,0.12988541601225734,,,1.0,1.0,1.9382294418434718e-08
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,0.0001,,3000.0,0.1176145609933883,17.0,1.0,1.0,1.0,1.9348906489467518e-08
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,0.0001,,3000.0,0.1543827410787344,,,1.0,1.0,1.934890653929476e-08
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,0.0001,,3000.0,0.0382081710267812,,,1.0,1.0,1.9382294418434718e-08
gaussian,2,ERROR,l2,0.0,1e-08,,lbfgs,3000,1e-06,Option 'optim iteration limit': value out-of-bounds,,,,,,,
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,1e-06,,50.0,0.11083938903175294,17.0,8.0,1.0,1.0,4.130435494938438e-10
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,1e-06,,50.0,0.13239793200045824,,,1.0,1.0,4.1304362312387074e-10
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,1e-06,,50.0,0.08967193902935833,,,1.0,1.0,1.5022454028182373e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,1e-06,,100.0,0.08331435499712825,17.0,8.0,1.0,1.0,4.130435494938438e-10
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,1e-06,,100.0,0.13368379697203636,,,1.0,1.0,4.1304362312387074e-10
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,1e-06,,100.0,0.1006625599693507,,,1.0,1.0,1.5022454028182373e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,1e-06,,200.0,0.08637815900146961,17.0,8.0,1.0,1.0,4.130435494938438e-10
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,1e-06,,200.0,0.10832099604886025,,,1.0,1.0,4.1304362312387074e-10
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,1e-06,,200.0,0.06657702196389437,,,1.0,1.0,1.5022454028182373e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,1e-06,,500.0,0.06411603197921067,17.0,8.0,1.0,1.0,4.130435494938438e-10
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,1e-06,,500.0,0.07702118705492467,,,1.0,1.0,4.1304362312387074e-10
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,1e-06,,500.0,0.12506591400597245,,,1.0,1.0,1.5022454028182373e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,1e-06,,800.0,0.09046204702463001,17.0,8.0,1.0,1.0,4.130435494938438e-10
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,1e-06,,800.0,0.07560384995304048,,,1.0,1.0,4.1304362312387074e-10
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,1e-06,,800.0,0.0941558729391545,,,1.0,1.0,1.5022454028182373e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,1e-06,,1000.0,0.04751855996437371,17.0,8.0,1.0,1.0,4.130435494938438e-10
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,1e-06,,1000.0,0.0771012210752815,,,1.0,1.0,4.1304362312387074e-10
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,1e-06,,1000.0,0.10396695102099329,,,1.0,1.0,1.5022454028182373e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,1e-06,,2000.0,0.07373631908558309,17.0,8.0,1.0,1.0,4.130435494938438e-10
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,1e-06,,2000.0,0.08077451796270907,,,1.0,1.0,4.1304362312387074e-10
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,1e-06,,2000.0,0.06979938503354788,,,1.0,1.0,1.5022454028182373e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,1e-06,,3000.0,0.12186850304715335,17.0,8.0,1.0,1.0,4.130435494938438e-10
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,1e-06,,3000.0,0.15420580503996462,,,1.0,1.0,4.1304362312387074e-10
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,1e-06,,3000.0,0.11007256794255227,,,1.0,1.0,1.5022454028182373e-10
gaussian,2,ERROR,l2,0.0,1e-08,,lbfgs,3000,1e-08,Option 'optim iteration limit': value out-of-bounds,,,,,,,
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,1e-08,,50.0,0.10060638200957328,17.0,12.0,1.0,1.0,4.644947154537952e-11
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,1e-08,,50.0,0.23539553489536047,,,1.0,1.0,5.472668373126432e-12
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,1e-08,,50.0,0.17169554403517395,,,1.0,1.0,1.5022454028182373e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,1e-08,,100.0,0.088663637987338,17.0,12.0,1.0,1.0,4.644947154537952e-11
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,1e-08,,100.0,0.20069731294643134,,,1.0,1.0,5.472668373126432e-12
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,1e-08,,100.0,0.179668286931701,,,1.0,1.0,1.5022454028182373e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,1e-08,,200.0,0.0926603430416435,17.0,12.0,1.0,1.0,4.644947154537952e-11
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,1e-08,,200.0,0.17518578993622214,,,1.0,1.0,5.472668373126432e-12
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,1e-08,,200.0,0.16084480402059853,,,1.0,1.0,1.5022454028182373e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,1e-08,,500.0,0.09300552203785628,17.0,12.0,1.0,1.0,4.644947154537952e-11
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,1e-08,,500.0,0.16162122401874512,,,1.0,1.0,5.472668373126432e-12
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,1e-08,,500.0,0.175544522004202,,,1.0,1.0,1.5022454028182373e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,1e-08,,800.0,0.07843699003569782,17.0,12.0,1.0,1.0,4.644947154537952e-11
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,1e-08,,800.0,0.12498545204289258,,,1.0,1.0,5.472668373126432e-12
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,1e-08,,800.0,0.19740051194094121,,,1.0,1.0,1.5022454028182373e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,1e-08,,1000.0,0.05045089207123965,17.0,12.0,1.0,1.0,4.644947154537952e-11
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,1e-08,,1000.0,0.1253361509880051,,,1.0,1.0,5.472668373126432e-12
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,1e-08,,1000.0,0.18602924898732454,,,1.0,1.0,1.5022454028182373e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,1e-08,,2000.0,0.0923502710647881,17.0,12.0,1.0,1.0,4.644947154537952e-11
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,1e-08,,2000.0,0.1560383029282093,,,1.0,1.0,5.472668373126432e-12
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,1e-08,,2000.0,0.16795463196467608,,,1.0,1.0,1.5022454028182373e-10
gaussian,2,hybrid(f32→f64),l2,0.0,1e-08,,lbfgs,3000,1e-08,,3000.0,0.06927057006396353,17.0,12.0,1.0,1.0,4.644947154537952e-11
gaussian,2,multistage-IR,l2,0.0,1e-08,,lbfgs,3000,1e-08,,3000.0,0.21654293301980942,,,1.0,1.0,5.472668373126432e-12
gaussian,2,adaptive-precision,l2,0.0,1e-08,,lbfgs,3000,1e-08,,3000.0,0.20711944194044918,,,1.0,1.0,1.5022454028182373e-10
