dataset,repeat,approach,mode,kernel,C,gamma,tol_single,tol_double,buffer_frac,tol_schedule,final_tol,min_rel_drop,time_sec,n_sv,roc_auc,accuracy,iters_single,iters_double,time_stageA,time_stageB,n_sv_stageA,n_used_stageB
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04177222982980311,54,1.0,1.0,,,0.03741791984066367,0.004354309989139438,59.0,431.0
gauss,2,double(precise),double(precise),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.05465820315293968,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04088529502041638,58,1.0,1.0,,,0.03671520506031811,0.004170089960098267,59.0,431.0
gauss,3,double(precise),double(precise),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.049673174042254686,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04118952411226928,57,1.0,1.0,,,0.03670116397552192,0.00448836013674736,59.0,431.0
gauss,1,double(precise),double(precise),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.0560474619269371,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.040532817831262946,53,1.0,1.0,,,0.0364680509082973,0.004064766922965646,59.0,431.0
gauss,2,double(precise),double(precise),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.050182482926175,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.039769324008375406,56,1.0,1.0,,,0.03574985801242292,0.004019465995952487,59.0,431.0
gauss,3,double(precise),double(precise),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.049146278062835336,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03944677603431046,54,1.0,1.0,,,0.035357111133635044,0.004089664900675416,59.0,431.0
gauss,1,double(precise),double(precise),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.05021290318109095,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.043948820093646646,55,1.0,1.0,,,0.03987270011566579,0.004076119977980852,60.0,432.0
gauss,2,double(precise),double(precise),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.048851666040718555,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.043829954927787185,57,1.0,1.0,,,0.039632173953577876,0.004197780974209309,60.0,432.0
gauss,3,double(precise),double(precise),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.05149769992567599,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.0448462818749249,57,1.0,1.0,,,0.040560165885835886,0.004286115989089012,60.0,432.0
gauss,1,double(precise),double(precise),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.05046246782876551,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04727923101745546,57,1.0,1.0,,,0.0427824140060693,0.004496817011386156,59.0,431.0
gauss,2,double(precise),double(precise),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.049783875001594424,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.048617637949064374,56,1.0,1.0,,,0.04378150403499603,0.004836133914068341,59.0,431.0
gauss,3,double(precise),double(precise),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.052486468106508255,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.05057047703303397,58,1.0,1.0,,,0.045986262848600745,0.004584214184433222,59.0,431.0
gauss,1,double(precise),double(precise),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.05432924604974687,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04947626497596502,57,1.0,1.0,,,0.045087006874382496,0.004389258101582527,59.0,431.0
gauss,2,double(precise),double(precise),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.05054696602746844,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.047610273119062185,56,1.0,1.0,,,0.043300440069288015,0.00430983304977417,59.0,431.0
gauss,3,double(precise),double(precise),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.05181467090733349,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04801601800136268,58,1.0,1.0,,,0.0435676290653646,0.004448388935998082,59.0,431.0
gauss,1,double(precise),double(precise),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.050415629986673594,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.048733734991401434,57,1.0,1.0,,,0.04391185101121664,0.0048218839801847935,59.0,431.0
gauss,2,double(precise),double(precise),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.050838039023801684,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04801713093183935,56,1.0,1.0,,,0.04373653791844845,0.004280593013390899,59.0,431.0
gauss,3,double(precise),double(precise),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.05063085211440921,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04847733420319855,58,1.0,1.0,,,0.044232956133782864,0.0042443780694156885,59.0,431.0
gauss,1,double(precise),double(precise),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04809625796042383,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03962228004820645,53,1.0,1.0,,,0.03501043003052473,0.004611850017681718,59.0,431.0
gauss,2,double(precise),double(precise),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04838691302575171,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03817505110055208,56,1.0,1.0,,,0.034109441097825766,0.0040656100027263165,59.0,431.0
gauss,3,double(precise),double(precise),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.0475275709759444,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.038364948937669396,54,1.0,1.0,,,0.034221132984384894,0.004143815953284502,59.0,431.0
gauss,1,double(precise),double(precise),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04731655307114124,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03857351210899651,54,1.0,1.0,,,0.03457970102317631,0.003993811085820198,59.0,431.0
gauss,2,double(precise),double(precise),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.046797003131359816,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03875537612475455,58,1.0,1.0,,,0.03475556103512645,0.0039998150896281,59.0,431.0
gauss,3,double(precise),double(precise),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04720320203341544,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.040890668984502554,57,1.0,1.0,,,0.03661945299245417,0.004271215992048383,59.0,431.0
gauss,1,double(precise),double(precise),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04918064014054835,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04157914803363383,54,1.0,1.0,,,0.03713617101311684,0.004442977020516992,59.0,431.0
gauss,2,double(precise),double(precise),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04860063293017447,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03965808288194239,58,1.0,1.0,,,0.03552667610347271,0.004131406778469682,59.0,431.0
gauss,3,double(precise),double(precise),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.047944528982043266,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04005898698233068,57,1.0,1.0,,,0.0358891689684242,0.004169818013906479,59.0,431.0
gauss,1,double(precise),double(precise),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.0495234839618206,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.038910989882424474,54,1.0,1.0,,,0.03491257689893246,0.003998412983492017,59.0,431.0
gauss,2,double(precise),double(precise),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04847421986050904,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.0398937170393765,58,1.0,1.0,,,0.03571307100355625,0.004180646035820246,59.0,431.0
gauss,3,double(precise),double(precise),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04842900694347918,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03968865307979286,57,1.0,1.0,,,0.03548367111943662,0.0042049819603562355,59.0,431.0
gauss,1,double(precise),double(precise),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04821129608899355,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04009149200282991,54,1.0,1.0,,,0.03539296193048358,0.00469853007234633,59.0,431.0
gauss,2,double(precise),double(precise),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04747483506798744,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.041829738998785615,58,1.0,1.0,,,0.03776535810902715,0.004064380889758468,59.0,431.0
gauss,3,double(precise),double(precise),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.049805511021986604,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03972194390371442,57,1.0,1.0,,,0.03561048489063978,0.0041114590130746365,59.0,431.0
gauss,1,double(precise),double(precise),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04714345303364098,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03934310912154615,53,1.0,1.0,,,0.03522452712059021,0.004118582000955939,59.0,431.0
gauss,2,double(precise),double(precise),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.048825528007000685,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03879698202945292,56,1.0,1.0,,,0.03450997918844223,0.00428700284101069,59.0,431.0
gauss,3,double(precise),double(precise),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.049059642013162374,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03937228489667177,54,1.0,1.0,,,0.03502657893113792,0.004345705965533853,59.0,431.0
gauss,1,double(precise),double(precise),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.048064447939395905,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.048957752995193005,55,1.0,1.0,,,0.04297655588015914,0.005981197115033865,60.0,432.0
gauss,2,double(precise),double(precise),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.05157174216583371,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04350780392996967,57,1.0,1.0,,,0.039267282001674175,0.004240521928295493,60.0,432.0
gauss,3,double(precise),double(precise),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04964854195713997,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04321958194486797,57,1.0,1.0,,,0.03826909093186259,0.004950491013005376,60.0,432.0
gauss,1,double(precise),double(precise),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.0503306828904897,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.047319248085841537,57,1.0,1.0,,,0.04300896800123155,0.004310280084609985,59.0,431.0
gauss,2,double(precise),double(precise),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.048801271012052894,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04527220595628023,56,1.0,1.0,,,0.04112153686583042,0.00415066909044981,59.0,431.0
gauss,3,double(precise),double(precise),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.048308271914720535,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04638959700241685,58,1.0,1.0,,,0.041651389095932245,0.004738207906484604,59.0,431.0
gauss,1,double(precise),double(precise),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04817933100275695,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04432158381678164,57,1.0,1.0,,,0.04017690382897854,0.0041446799878031015,59.0,431.0
gauss,2,double(precise),double(precise),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04823986813426018,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04567425698041916,56,1.0,1.0,,,0.04133428493514657,0.004339972045272589,59.0,431.0
gauss,3,double(precise),double(precise),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.048215806018561125,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.045497427927330136,58,1.0,1.0,,,0.040806856006383896,0.00469057192094624,59.0,431.0
gauss,1,double(precise),double(precise),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.046336986823007464,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.045130029087886214,57,1.0,1.0,,,0.04051470709964633,0.004615321988239884,59.0,431.0
gauss,2,double(precise),double(precise),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04650865099392831,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04386184993200004,56,1.0,1.0,,,0.039678867906332016,0.004182982025668025,59.0,431.0
gauss,3,double(precise),double(precise),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04776366287842393,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04902317211963236,58,1.0,1.0,,,0.04476936697028577,0.00425380514934659,59.0,431.0
gauss,1,double(precise),double(precise),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1757663358002901,399,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.08462269813753664,195,1.0,1.0,,,0.07691668113693595,0.007706017000600696,170.0,536.0
gauss,2,double(precise),double(precise),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.18023949302732944,399,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.08395782299339771,185,1.0,1.0,,,0.07686102297157049,0.007096800021827221,170.0,536.0
gauss,3,double(precise),double(precise),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.18249605200253427,399,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.08638483704999089,193,1.0,1.0,,,0.0787834960501641,0.007601340999826789,170.0,536.0
gauss,1,double(precise),double(precise),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.18061861116439104,399,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.14746641018427908,327,1.0,1.0,,,0.1362080741673708,0.011258336016908288,319.0,678.0
gauss,2,double(precise),double(precise),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1746946380008012,399,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.15861555188894272,322,1.0,1.0,,,0.1458030219655484,0.012812529923394322,319.0,678.0
gauss,3,double(precise),double(precise),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.18871396593749523,399,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.15621945611201227,323,1.0,1.0,,,0.1434936081059277,0.012725848006084561,319.0,678.0
gauss,1,double(precise),double(precise),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.18531498196534812,399,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.19188294187188148,384,1.0,1.0,,,0.17665654188022017,0.01522639999166131,394.0,749.0
gauss,2,double(precise),double(precise),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.185633250977844,399,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.19838126213289797,386,1.0,1.0,,,0.17832711501978338,0.020054147113114595,394.0,749.0
gauss,3,double(precise),double(precise),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.18850926496088505,399,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.2051848981063813,384,1.0,1.0,,,0.18486216594465077,0.020322732161730528,394.0,749.0
gauss,1,double(precise),double(precise),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.187898752046749,399,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.19763020100072026,384,1.0,1.0,,,0.1801503428723663,0.017479858128353953,394.0,749.0
gauss,2,double(precise),double(precise),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.18555911001749337,399,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.20090189506299794,386,1.0,1.0,,,0.17973950691521168,0.02116238814778626,394.0,749.0
gauss,3,double(precise),double(precise),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1850747859571129,399,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.19680329482071102,384,1.0,1.0,,,0.18084439192898571,0.015958902891725302,394.0,749.0
gauss,1,double(precise),double(precise),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1863278029486537,399,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.19720922294072807,384,1.0,1.0,,,0.18122564093209803,0.015983582008630037,394.0,749.0
gauss,2,double(precise),double(precise),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.18869735510088503,399,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.2055995010305196,386,1.0,1.0,,,0.1853967651259154,0.020202735904604197,394.0,749.0
gauss,3,double(precise),double(precise),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1831193589605391,399,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.19337372109293938,384,1.0,1.0,,,0.17774546309374273,0.01562825799919665,394.0,749.0
gauss,1,double(precise),double(precise),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.18950970005244017,399,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.0920595359057188,195,1.0,1.0,,,0.08483883691951632,0.007220698986202478,170.0,536.0
gauss,2,double(precise),double(precise),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17670022207312286,399,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.08566404110752046,185,1.0,1.0,,,0.07847602409310639,0.007188017014414072,170.0,536.0
